AppName,TCID,STATUS,EXEDATE,RCA  ,Unnamed: 5
GFIM,74,Fail,06.09.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting",STG2.0
GFIM,75,Pass,06.30.19,"PROD2.2|uname=account.get(name)|account.name=""hjkma""|Coloring",STG2.0
GFIM,76,Fail,09.09.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping",DEV2.0
GFIM,79,Fail,04.06.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping",PROD2.0
GFIM,86,Fail,07.23.19,"STG2.0|for i,j in range()|j=dict(age)|looping",STG2.0
GFIM,89,Fail,06.11.19,"STG2.0|for i,j in range()|j=dict(age)|looping",DEV2.0
GFIM,90,Fail,06.08.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data",DEV2.0
GFIM,91,Fail,05.13.19,DEV2.0|print(df)|df=address.dataframe|retrive data,UAT2.0
GFIM,96,Pass,09.12.19,"STG2.2|if value==""username"":|username=""user""|authenticate",UAT2.0
GFIM,99,Fail,06.22.19,UAT2.0|if i>z|i=z|decision control,UAT2.0
GFIM,101,Fail,07.19.19,STG2.0| if i>5 |i=6 |decision control,PROD2.0
GFIM,102,Fail,09.06.19,UAT2.0|while i>6|i<5|validation,UAT2.0
GFIM,103,Fail,04.28.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping",STG2.0
GFIM,105,Fail,04.30.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming",STG2.0
GFIM,114,Fail,04.19.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",PROD2.0
GFIM,116,Fail,04.16.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising",UAT2.0
GFIM,117,Fail,05.03.19,"STG2.0|for i,j in range()|j=dict(age)|looping",STG2.0
GFIM,118,Fail,06.11.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate",PROD2.0
GFIM,120,Fail,07.25.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming",DEV2.0
GFIM,123,Fail,07.06.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring",DEV2.0
GFIM,124,Fail,09.26.19,STG2.0|print(bal)|bal=np.nan|printing,STG2.0
GFIM,125,Fail,08.13.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading",PROD2.0
GFIM,128,Pass,08.09.19,"PROD2.2|uname=account.get(name)|account.name=""hjkma""|Coloring",UAT2.0
GFIM,132,Fail,08.19.19,DEV2.0|print(a)|a=transaction.address|retrive data,PROD2.0
GFIM,136,Fail,06.01.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data",DEV2.0
GFIM,137,Pass,09.05.19,UAT2.2|if i<8|i=0|decision control,UAT2.0
GFIM,139,Pass,06.05.19,STG2.2|print(bal)|bal=np.nan|printing,PROD2.0
GFIM,144,Fail,08.05.19,"STG2.0|for i in Age|i={name,age}|looping",STG2.0
GFIM,151,Fail,06.08.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration",DEV2.0
GFIM,152,Fail,08.20.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping",UAT2.0
GFIM,171,Pass,04.23.19,"PROD2.2|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing",DEV2.0
GFIM,172,Fail,08.22.19,DEV2.0|print(df)|df=address.dataframe|retrive data,UAT2.0
GFIM,178,Pass,09.19.19,"STG2.2|for x in range(10,len(dir))|dir=tuple(tran)|looping",UAT2.0
GFIM,183,Pass,07.14.19,"UAT2.2|if key==""password"":|password=""admin""|authenticate",UAT2.0
GFIM,184,Pass,07.02.19,"DEV2.2|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming",DEV2.0
GFIM,185,Fail,05.11.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data",UAT2.0
PRS,2,Fail,07.21.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance",DEV2.0
PRS,8,Pass,09.29.19,"UAT2.2|if key==""password"":|password=""admin""|authenticate",PROD2.0
PRS,10,Fail,06.16.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting",PROD2.0
PRS,17,Fail,05.18.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data",STG2.0
PRS,19,Fail,04.02.19,"DEV2.0|data = pd.read_csv(usecase)|usecase=""file.csv""|reading",UAT2.0
PRS,20,Fail,09.15.19,UAT2.0|while i>6|i<5|validation,DEV2.0
PRS,23,Pass,07.23.19,"DEV2.2|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting",DEV2.0
PRS,24,Fail,04.30.19,"DEV2.0|data = pd.read_csv(usecase)|usecase=""file.csv""|reading",UAT2.0
PRS,28,Pass,05.31.19,"DEV2.2| for x,d in tup:| tup=(data.Height, data.shape[0])|looping",UAT2.0
PRS,32,Fail,04.08.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file",PROD2.0
PRS,37,Fail,09.28.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate",PROD2.0
PRS,38,Fail,04.19.19,STG2.0| if i>5 |i=6 |decision control,UAT2.0
PRS,41,Pass,07.06.19,"DEV2.2|for val in ""str1"": |str=tranc('title')|iteration",PROD2.0
PRS,47,Fail,04.10.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising",UAT2.0
PRS,48,Fail,06.01.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping",PROD2.0
PRS,51,Fail,05.15.19,"DEV2.0| for x,d in tup:| tup=(data.Height, data.shape[0])|looping",DEV2.0
PRS,53,Fail,08.15.19,DEV2.0|print(a)|a=transaction.address|retrive data,STG2.0
PRS,59,Fail,09.09.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data",STG2.0
PRS,61,Pass,09.22.19,UAT2.2|if i<8|i=0|decision control,DEV2.0
PRS,64,Fail,09.03.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate",STG2.0
PRS,70,Fail,08.18.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting",UAT2.0
PRS,72,Fail,07.29.19,"UAT2.0|if name==""input"":|input=""John""|validation",STG2.0
PRS,73,Fail,09.19.19,"STG2.0|for i in range(0,bal)|bal=tuple(tran)|looping",DEV2.0
PRS,81,Pass,07.07.19,"STG2.2|for i in range(0,bal)|bal=tuple(tran)|looping",DEV2.0
PRS,84,Fail,04.03.19,PROD2.0|for i in n:|i++|looping,STG2.0
PRS,89,Pass,07.21.19,"PROD2.2|data.replace(data.Name, 'NA')|Name=nan|manipulating data",UAT2.0
PRS,91,Fail,07.19.19,PROD2.0|fig.shape()|fig=fg.plot(df)|vizualisation,UAT2.0
PRS,92,Fail,05.10.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data",UAT2.0
PRS,94,Fail,08.05.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data",STG2.0
PRS,95,Pass,05.01.19,"STG2.2|if value==""username"":|username=""user""|authenticate",STG2.0
PRS,98,Pass,05.01.19,UAT2.2|while i>6|i<5|validation,DEV2.0
PRS,100,Fail,04.19.19,UAT2.0|if i>z|i=z|decision control,PROD2.0
PRS,102,Fail,04.19.19,DEV2.0|print(df)|df=address.dataframe|retrive data,PROD2.0
PRS,106,Fail,09.06.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data",UAT2.0
PRS,107,Pass,08.10.19,"DEV2.2| for x,d in tup:| tup=(data.Height, data.shape[0])|looping",PROD2.0
PRS,109,Fail,06.15.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving,PROD2.0
PRS,110,Fail,04.14.19,"STG2.0|for i in range(0,bal)|bal=tuple(tran)|looping",PROD2.0
PRS,111,Pass,04.27.19,UAT2.2|while i>6|i<5|validation,DEV2.0
PRS,128,Fail,04.06.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration",DEV2.0
PRS,130,Fail,09.15.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance",PROD2.0
PRS,135,Pass,08.27.19,"PROD2.2| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",STG2.0
PRS,142,Fail,09.13.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading",UAT2.0
PRS,144,Fail,04.26.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming",STG2.0
PRS,146,Fail,04.27.19,UAT2.0|if i<8|i=0|decision control,UAT2.0
PRS,148,Fail,08.17.19,STG2.0|while var >! 0:  |var=balance|validation,STG2.0
PRS,158,Fail,04.11.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance",PROD2.0
PRS,161,Fail,09.25.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving,STG2.0
PRS,165,Fail,05.12.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing",PROD2.0
PRS,166,Fail,05.12.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate",UAT2.0
PRS,170,Fail,05.21.19,UAT2.0|values=list(names)|names=set(names.keys)|retriving,PROD2.0
PRS,171,Pass,05.27.19,"PROD2.2| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",STG2.0
PRS,172,Fail,05.24.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting",UAT2.0
PRS,173,Fail,08.24.19,STG2.0|while var >! 0:  |var=balance|validation,PROD2.0
PRS,174,Fail,09.18.19,PROD2.0|for i in n:|i++|looping,UAT2.0
WFM,2,Fail,09.19.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating,DEV2.0
WFM,4,Fail,08.11.19,"PROD2.0|uname=account.get(name)|account.name=""hjkma""|Coloring",DEV2.0
WFM,6,Fail,05.27.19,UAT2.0|form.submit(name[0])|name=get(name.values)|retriving,DEV2.0
WFM,9,Fail,06.16.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting",STG2.0
WFM,12,Pass,07.18.19,"PROD2.2| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",UAT2.0
WFM,15,Fail,08.08.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate",DEV2.0
WFM,16,Fail,08.15.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping",DEV2.0
WFM,17,Pass,09.23.19,UAT2.2|if i>z|i=z|decision control,DEV2.0
WFM,18,Fail,05.22.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping",STG2.0
WFM,21,Pass,07.24.19,"DEV2.2|for val in ""str1"": |str=tranc('title')|iteration",PROD2.0
WFM,27,Pass,07.02.19,"UAT2.2|for y,z in list:|list=(df.weight, df.shape[1])|looping",UAT2.0
WFM,29,Pass,07.03.19,"PROD2.2| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",UAT2.0
WFM,32,Pass,09.17.19,"UAT2.2|for y,z in list:|list=(df.weight, df.shape[1])|looping",DEV2.0
WFM,34,Pass,05.28.19,UAT2.2|values=list(names)|names=set(names.keys)|retriving,DEV2.0
WFM,35,Fail,06.08.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance",DEV2.0
WFM,40,Fail,07.02.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing",STG2.0
WFM,42,Fail,09.20.19,UAT2.0|while i>6|i<5|validation,DEV2.0
WFM,44,Fail,05.28.19,PROD2.0|for i in n:|i++|looping,UAT2.0
WFM,45,Fail,05.23.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying,STG2.0
WFM,54,Fail,09.27.19,"DEV2.0|data = pd.read_csv(usecase)|usecase=""file.csv""|reading",PROD2.0
WFM,55,Pass,08.03.19,"PROD2.2| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",DEV2.0
WFM,64,Fail,06.13.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting",DEV2.0
WFM,71,Fail,04.20.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping",DEV2.0
WFM,72,Pass,05.03.19,"UAT2.2|if name==""input"":|input=""John""|validation",PROD2.0
WFM,76,Fail,08.07.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading",DEV2.0
WFM,80,Fail,05.25.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting",UAT2.0
WFM,82,Fail,04.06.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data",UAT2.0
WFM,83,Fail,07.02.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data",DEV2.0
WFM,85,Fail,04.30.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing",PROD2.0
WFM,88,Fail,08.02.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data",STG2.0
WFM,92,Pass,08.21.19,PROD2.2|print(('python')*a)|a=name.value|retrieve data,STG2.0
WFM,93,Fail,09.19.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate",UAT2.0
WFM,97,Pass,07.02.19,"STG2.2|for i in Age|i={name,age}|looping",DEV2.0
WFM,102,Fail,09.29.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating,DEV2.0
WFM,103,Pass,06.13.19,PROD2.2|fig.shape()|fig=fg.plot(df)|vizualisation,UAT2.0
WFM,107,Fail,04.20.19,PROD2.0|for i in n:|i++|looping,UAT2.0
WFM,108,Fail,05.17.19,STG2.0|while var >! 0:  |var=balance|validation,STG2.0
WFM,112,Pass,06.24.19,PROD2.2|Not compatible with framework version|framework version= tensorflow 1.2 |Updating,DEV2.0
WFM,113,Fail,06.07.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data,DEV2.0
WFM,114,Fail,05.16.19,"STG2.0|if value==""username"":|username=""user""|authenticate",DEV2.0
WFM,118,Fail,05.12.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",PROD2.0
WFM,119,Fail,06.03.19,DEV2.0| print(balance)|balance=np.nan| printing,STG2.0
WFM,121,Pass,07.10.19,STG2.2|print(bal)|bal=np.nan|printing,DEV2.0
WFM,123,Fail,04.12.19,"STG2.0|for x in range(10,len(dir))|dir=tuple(tran)|looping",UAT2.0
WFM,127,Fail,05.09.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing",DEV2.0
WFM,128,Pass,04.06.19,"DEV2.2|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming",UAT2.0
WFM,132,Pass,05.28.19,"DEV2.2|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting",DEV2.0
WFM,136,Fail,07.13.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate",DEV2.0
WFM,139,Pass,07.05.19,"STG2.2|if value==""username"":|username=""user""|authenticate",PROD2.0
WFM,141,Pass,04.17.19,"UAT2.2|if name==""input"":|input=""John""|validation",DEV2.0
WFM,145,Fail,09.15.19,UAT2.0|while i>6|i<5|validation,STG2.0
WFM,152,Fail,05.20.19,STG2.0|print(bal)|bal=np.nan|printing,DEV2.0
WFM,154,Fail,07.15.19,STG2.0| if i>5 |i=6 |decision control,DEV2.0
WFM,157,Pass,05.16.19,"STG2.2|for i in Age|i={name,age}|looping",STG2.0
WFM,160,Fail,06.11.19,STG2.0| if i>5 |i=6 |decision control,UAT2.0
WFM,161,Fail,06.07.19,"UAT2.0|for y,z in list:|list=(df.weight, df.shape[1])|looping",DEV2.0
WFM,167,Pass,04.10.19,"STG2.2|if value==""username"":|username=""user""|authenticate",DEV2.0
WFM,168,Fail,06.06.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting",DEV2.0
WFM,169,Pass,05.21.19,"UAT2.2|if name==""input"":|input=""John""|validation",PROD2.0
WFM,171,Fail,04.01.19,PROD2.0|fig.shape()|fig=fg.plot(df)|vizualisation,DEV2.0
WFM,173,Pass,08.08.19,"PROD2.2|uname=account.get(name)|account.name=""hjkma""|Coloring",UAT2.0
WFM,176,Fail,09.16.19,UAT2.0|if i<8|i=0|decision control,DEV2.0
WFM,177,Fail,08.17.19,"PROD2.0| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",DEV2.0
WFM,180,Fail,08.24.19,PROD2.0|Not compatible with framework version|framework version= tensorflow 1.2 |Updating,UAT2.0
WFM,184,Pass,08.06.19,"DEV2.2| for x,d in tup:| tup=(data.Height, data.shape[0])|looping",DEV2.0
WFM,188,Pass,04.01.19,"DEV2.2|data = pd.read_csv(usecase)|usecase=""file.csv""|reading",PROD2.0
WFM,192,Fail,08.01.19,"UAT2.0|if name==""input"":|input=""John""|validation",DEV2.0
WFM,195,Pass,09.01.19,"STG2.2|for i in range(0,len(book))|book=list(transactions)|looping",PROD2.0
COEA,3,Fail,04.26.19,"STG2.0|if value==""username"":|username=""user""|authenticate",DEV2.0
COEA,9,Pass,06.28.19,"UAT2.2|add(balance,tranc):|balance=address.getvalue();|updating balance",DEV2.0
COEA,10,Pass,04.06.19,"STG2.2|for x in range(10,len(dir))|dir=tuple(tran)|looping",DEV2.0
COEA,17,Fail,04.29.19,STG2.0|while var >! 0:  |var=balance|validation,PROD2.0
COEA,23,Fail,08.25.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration",PROD2.0
COEA,32,Fail,05.15.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data",DEV2.0
COEA,35,Fail,04.21.19,"DEV2.0|for val in ""str1"": |str=tranc('title')|iteration",UAT2.0
COEA,38,Fail,09.01.19,STG2.0| if i>5 |i=6 |decision control,PROD2.0
COEA,41,Pass,08.24.19,"DEV2.2|for val in ""str1"": |str=tranc('title')|iteration",UAT2.0
COEA,44,Fail,07.27.19,"UAT2.0|add(balance,tranc):|balance=address.getvalue();|updating balance",UAT2.0
COEA,45,Fail,05.01.19,UAT2.0|while i>6|i<5|validation,DEV2.0
COEA,48,Pass,07.24.19,"STG2.2|for i in range(0,len(book))|book=list(transactions)|looping",DEV2.0
COEA,49,Fail,07.24.19,UAT2.0|while i>6|i<5|validation,PROD2.0
COEA,51,Fail,08.05.19,STG2.0|print(bal)|bal=np.nan|printing,DEV2.0
COEA,52,Fail,04.11.19,DEV2.0| print(balance)|balance=np.nan| printing,DEV2.0
COEA,54,Fail,04.14.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting",PROD2.0
COEA,56,Pass,06.11.19,"UAT2.2|for y,z in list:|list=(df.weight, df.shape[1])|looping",PROD2.0
COEA,57,Fail,09.29.19,"STG2.0|for i in Age|i={name,age}|looping",STG2.0
COEA,58,Pass,08.23.19,UAT2.2|if i>z|i=z|decision control,UAT2.0
COEA,59,Pass,09.20.19,DEV2.2|fig.show()|fig=ax.plot(data)|displaying,PROD2.0
COEA,62,Fail,05.18.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting",UAT2.0
COEA,65,Pass,04.10.19,"PROD2.2|data.replace(data.Name, 'NA')|Name=nan|manipulating data",UAT2.0
COEA,66,Pass,09.21.19,"PROD2.2|client.post_telemetry(navsat_msg, compass_msg)|client=""solidity_tran.sol""|replacing",DEV2.0
COEA,68,Pass,07.07.19,"PROD2.2|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing",STG2.0
COEA,73,Fail,06.14.19,"STG2.0|for i,j in range()|j=dict(age)|looping",DEV2.0
COEA,76,Pass,06.02.19,"PROD2.2|data.replace(data.Name, 'NA')|Name=nan|manipulating data",STG2.0
COEA,79,Pass,09.24.19,"UAT2.2|for y,z in list:|list=(df.weight, df.shape[1])|looping",DEV2.0
COEA,80,Fail,05.29.19,"DEV2.0|print(""sum is"",a+b)|a=b=nan|retrive data",STG2.0
COEA,83,Pass,04.02.19,PROD2.2|Not compatible with framework version|framework version= tensorflow 1.2 |Updating,PROD2.0
COEA,89,Pass,05.01.19,"STG2.2|if value==""username"":|username=""user""|authenticate",STG2.0
COEA,91,Fail,06.15.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading",DEV2.0
COEA,95,Fail,08.22.19,"UAT2.0|if name==""input"":|input=""John""|validation",UAT2.0
COEA,103,Pass,07.29.19,"STG2.2|for i,j in range()|j=dict(age)|looping",STG2.0
COEA,105,Pass,07.25.19,"DEV2.2|print(""sum is"",a+b)|a=b=nan|retrive data",STG2.0
COEA,107,Pass,04.06.19,"STG2.2|for i in range(0,bal)|bal=tuple(tran)|looping",UAT2.0
COEA,110,Fail,09.28.19,UAT2.0|form.submit(name[0])|name=get(name.values)|retriving,UAT2.0
COEA,111,Fail,08.22.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file",PROD2.0
COEA,118,Pass,05.15.19,UAT2.2|if i<8|i=0|decision control,STG2.0
COEA,126,Fail,05.04.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file",DEV2.0
COEA,127,Fail,05.22.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file",PROD2.0
COEA,128,Pass,09.24.19,"DEV2.2|print(""sum is"",a+b)|a=b=nan|retrive data",DEV2.0
COEA,131,Pass,06.04.19,"UAT2.2| a=pd.readcsv(filename)| filename=""testcase.csv""|reading",PROD2.0
COEA,132,Fail,04.27.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping",UAT2.0
COEA,134,Pass,04.30.19,UAT2.2|if i<8|i=0|decision control,DEV2.0
COEA,139,Pass,07.05.19,PROD2.2|Not compatible with framework version|framework version= tensorflow 1.2 |Updating,UAT2.0
COEA,141,Fail,06.30.19,"STG2.0|for i,j in range()|j=dict(age)|looping",PROD2.0
COEA,142,Fail,07.27.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file",STG2.0
COEA,144,Fail,07.02.19,DEV2.0|fig.show()|fig=ax.plot(data)|displaying,UAT2.0
COEA,147,Fail,05.03.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting",STG2.0
COEA,152,Pass,07.10.19,"PROD2.2| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",PROD2.0
COEA,154,Fail,05.02.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data,PROD2.0
COEA,158,Pass,04.20.19,"PROD2.2|uname=account.get(name)|account.name=""hjkma""|Coloring",UAT2.0
COEA,161,Fail,07.09.19,UAT2.0|if i<8|i=0|decision control,STG2.0
COEA,162,Pass,09.10.19,STG2.2|while var >! 0:  |var=balance|validation,PROD2.0
COEA,166,Fail,07.19.19,"UAT2.0|if key==""password"":|password=""admin""|authenticate",STG2.0
COEA,168,Fail,04.02.19,"UAT2.0| a=pd.readcsv(filename)| filename=""testcase.csv""|reading",DEV2.0
COEA,173,Fail,09.17.19,PROD2.0|for i in n:|i++|looping,PROD2.0
COEA,174,Fail,07.05.19,"DEV2.0|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting",STG2.0
COEA,175,Fail,04.17.19,"DEV2.0|df.read_csv(""bal.csv"")|bal=nan|Importing file",DEV2.0
COEA,177,Fail,05.31.19,"UAT2.0|if name==""input"":|input=""John""|validation",STG2.0
COEA,180,Fail,05.12.19,PROD2.0|for i in n:|i++|looping,PROD2.0
COEA,183,Pass,06.03.19,"DEV2.2|for val in ""str1"": |str=tranc('title')|iteration",PROD2.0
COEA,191,Pass,06.23.19,"DEV2.2|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming",PROD2.0
COEA,192,Fail,09.23.19,"DEV2.0|data = pd.read_csv(usecase)|usecase=""file.csv""|reading",STG2.0
COEA,194,Fail,06.25.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising",UAT2.0
COEA,195,Pass,09.13.19,"PROD2.2| pd.DataFrame(data)| data={address:a,value:12000}| initiating data frame",DEV2.0
COEA,202,Fail,06.17.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data,UAT2.0
COEA,205,Pass,06.05.19,"PROD2.2|uname=account.get(name)|account.name=""hjkma""|Coloring",UAT2.0
vATOM,1,Fail,06.27.19,PROD2.0|print(('python')*a)|a=name.value|retrieve data,PROD2.0
vATOM,7,Pass,08.05.19,DEV2.2|fig.show()|fig=ax.plot(data)|displaying,UAT2.0
vATOM,8,Fail,08.29.19,STG2.0|while var >! 0:  |var=balance|validation,STG2.0
vATOM,9,Pass,04.03.19,"DEV2.2|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming",PROD2.0
vATOM,20,Pass,05.21.19,STG2.2|while var >! 0:  |var=balance|validation,DEV2.0
vATOM,25,Pass,08.09.19,"DEV2.2|plt.show(a,d)|a,d=(df.keys,df.values)|plotting",PROD2.0
vATOM,26,Fail,07.29.19,"DEV2.0|plt.show(a,d)|a,d=(df.keys,df.values)|plotting",DEV2.0
vATOM,33,Fail,08.30.19,"UAT2.0|if name==""input"":|input=""John""|validation",UAT2.0
vATOM,38,Pass,09.16.19,"STG2.2|for i in Age|i={name,age}|looping",UAT2.0
vATOM,48,Pass,05.25.19,"PROD2.2|data.replace(data.Name, 'NA')|Name=nan|manipulating data",STG2.0
vATOM,58,Fail,07.04.19,"DEV2.0|print(data.[""Name""])|Name=123456|retrive data",PROD2.0
vATOM,60,Fail,06.15.19,"UAT2.0|if name==""input"":|input=""John""|validation",DEV2.0
vATOM,64,Pass,09.22.19,UAT2.2|form.submit(name[0])|name=get(name.values)|retriving,DEV2.0
vATOM,67,Fail,06.15.19,"STG2.0|for i in Age|i={name,age}|looping",DEV2.0
vATOM,68,Fail,08.04.19,UAT2.0|while i>6|i<5|validation,PROD2.0
vATOM,73,Fail,07.24.19,"PROD2.0|filename.replace(""_"","""")|filename=""solidity_tranc.sol""|replacing",STG2.0
vATOM,80,Fail,08.12.19,UAT2.0|if i>z|i=z|decision control,UAT2.0
vATOM,82,Fail,09.24.19,DEV2.0|print(df)|df=address.dataframe|retrive data,UAT2.0
vATOM,86,Fail,05.18.19,"STG2.0|for i in Age|i={name,age}|looping",STG2.0
vATOM,90,Fail,06.04.19,DEV2.0|print(a)|a=transaction.address|retrive data,UAT2.0
vATOM,93,Fail,09.25.19,"UAT2.0|if name==""input"":|input=""John""|validation",DEV2.0
vATOM,96,Fail,09.20.19,UAT2.0|if i>z|i=z|decision control,STG2.0
vATOM,99,Pass,04.04.19,UAT2.2|while i>6|i<5|validation,DEV2.0
vATOM,102,Fail,08.11.19,"DEV2.0|plt.show(a,d)|a,d=(df.keys,df.values)|plotting",STG2.0
vATOM,104,Fail,06.15.19,"DEV2.0|plt.plot(x,y)|x,y =(trans.address,trans.values)|plotting",STG2.0
vATOM,114,Pass,08.23.19,STG2.2|while var >! 0:  |var=balance|validation,PROD2.0
vATOM,117,Pass,09.30.19,DEV2.2|print(a)|a=transaction.address|retrive data,DEV2.0
vATOM,119,Fail,06.29.19,"PROD2.0|data.replace(data.Name, 'NA')|Name=nan|manipulating data",STG2.0
vATOM,121,Fail,07.26.19,"DEV2.0|df = df[df['Android'] != np.nan]|Android={version:v,value:2}|renaming",DEV2.0
vATOM,133,Pass,07.09.19,"DEV2.2|print(data.[""Name""])|Name=123456|retrive data",PROD2.0
vATOM,137,Fail,05.28.19,"PROD2.0|plt.show(x,y)|x,y=(tr.address,tr.keys)|visualising",DEV2.0
vATOM,140,Fail,06.22.19,UAT2.0|if i>z|i=z|decision control,DEV2.0
vATOM,146,Fail,08.07.19,"STG2.0|for i in range(0,len(book))|book=list(transactions)|looping",UAT2.0
vATOM,154,Pass,04.08.19,"DEV2.2|plt.plot(q,r)|q,r =(t.height,t.weight)|plotting",STG2.0
